,Against,Date,Match No,PlayerID,PlayerName,Scored,Team,x,y
214,wba,10-08-2015,9,318,318,Missed,man-city,76.48,109.85399999999998
215,wba,10-08-2015,9,556,556,Missed,man-city,37.50399999999999,239.78
216,wba,10-08-2015,9,534,534,Missed,man-city,36.160000000000004,232.76600000000002
217,wba,10-08-2015,9,543,543,Scored,man-city,33.02399999999999,216.4
218,wba,10-08-2015,9,556,556,Missed,man-city,141.88799999999998,143.922
219,wba,10-08-2015,9,564,564,Missed,man-city,84.99200000000003,179.994
220,wba,10-08-2015,9,564,564,Missed,man-city,51.39200000000003,204.042
221,wba,10-08-2015,9,308,308,Missed,man-city,72,210.054
222,wba,10-08-2015,9,100,100,Missed,man-city,97.984,196.026
223,wba,10-08-2015,9,556,556,Missed,man-city,113.21600000000002,270.174
224,man-utd,14-08-2015,10,541,541,Missed,avilla,58.559999999999945,202.038
225,man-utd,14-08-2015,10,1180,1180,Missed,avilla,111.87200000000001,167.636
226,man-utd,14-08-2015,10,403,403,Missed,avilla,56.767999999999915,206.714
227,man-utd,14-08-2015,10,1098,1098,Missed,avilla,79.61599999999999,223.41400000000002
228,man-utd,14-08-2015,10,5149,5149,Missed,avilla,66.17599999999999,219.072
229,avilla,14-08-2015,10,724,724,Missed,man-utd,36.607999999999976,143.58800000000002
230,avilla,14-08-2015,10,7959,7959,Missed,man-utd,74.68799999999999,237.442
231,avilla,14-08-2015,10,7959,7959,Missed,man-utd,136.064,249.8
232,avilla,14-08-2015,10,4903,4903,Scored,man-utd,40.19200000000003,232.76600000000002
233,avilla,14-08-2015,10,7959,7959,Missed,man-utd,60.800000000000004,216.066
234,avilla,14-08-2015,10,7959,7959,Missed,man-utd,139.64799999999997,259.82
235,avilla,14-08-2015,10,7959,7959,Missed,man-utd,79.61600000000001,284.87
236,avilla,14-08-2015,10,7959,7959,Missed,man-utd,86.33600000000001,213.06
237,avilla,14-08-2015,10,7959,7959,Missed,man-utd,125.31200000000004,195.024
238,everton,15-08-2015,11,2869,2869,Missed,s-hampton,72.44799999999992,148.932
